221.9899999909103,198.99499998427927,205.9950000839308,220.93999991193414,210.0250000366941,137.83000002149493,99.1500000236556,188.98999993689358,95.8600000012666
175.0050000846386,178.97999996785074,206.98999997694045,136.01500005461276,200.94999996945262,137.00999994762242,106.87000001780689,167.10500000044703,109.99500006437302
161.01000003982335,167.98499994911253,146.8450000975281,185.98999991081655,194.13499999791384,130.94000006094575,88.05999998003244,162.95999998692423,99.99500005505979
169.95500004850328,182.024999987334,182.98000004142523,148.99499993771315,193.97999998182058,131.82000000961125,123.17500007338822,222.94000000692904,116.96499993558973
150.010000099428,194.00499993935227,171.97999998461455,155.0099999876693,193.74000001698732,154.02999997604638,96.19000006932765,165.98499997053295,88.00999994855374
178.16999997012317,183.9499999769032,151.97500004433095,134.94999997783452,198.0599999660626,148.9650000585243,96.00999997928739,152.99500001128763,87.97500003129244
164.98999996110797,176.97000002954155,159.84999993816018,108.18000009749085,193.96999990567565,162.98000002279878,84.00999999139458,172.980000032112,87.9549999954179
165.9950000466779,171.98500002268702,135.0150000071153,146.9649999635294,193.99499997962266,151.9799999659881,72.00500008184463,236.9799999287352,131.9750000257045
181.95999995805323,177.95500007923692,184.03999996371567,95.8600000012666,192.12000002153218,191.98999996297061,139.86999995540828,289.1200000885874,124.99499996192753
173.9850000012666,170.98499997518957,167.00000001583248,159.9850000347942,189.98999998439103,154.98499991372228,112.99500009045005,194.98999998904765,141.9649999588728
151.98500000406057,176.92500003613532,167.01500001363456,158.96499995142221,199.05000005383044,156.9799999706447,126.01500004529953,322.77999992948025,184.1750000603497
